,protocol,io,srcport,dstport,payload
106,1,0,0,443,12.325056433408578
107,1,1,443,0,0.23834544196505794
108,1,0,0,443,12.325056433408578
109,1,0,0,443,588.0744920993228
110,1,1,443,0,0.1235729112610275
111,1,1,443,0,0.16716398546964192
112,1,0,0,443,12.325056433408578
113,1,1,443,0,4.325311364815776
114,1,0,0,443,12.325056433408578
115,1,1,443,0,0.1235729112610275
116,1,0,0,443,19.75395033860045
117,1,0,0,443,12.325056433408578
118,1,0,0,443,9.428893905191874
119,1,1,443,0,0.0797223663725999
120,1,1,443,0,0.11788108108108108
121,1,0,0,443,11.749435665914222
122,1,0,0,443,60.66139954853273
123,1,1,443,0,0.11254054054054054
124,1,1,443,0,7.509124324324325
125,1,0,0,443,11.173814898419865
126,1,1,443,0,3.8970162162162163
127,1,0,0,443,11.173814898419865
128,1,1,443,0,0.653772972972973
129,1,0,0,443,11.173814898419865
130,1,0,0,443,28.83747178329571
131,1,0,0,443,113.39954853273137
132,1,1,0,80,488.4625
133,1,0,80,0,0.09146024250670295
134,1,1,443,0,0.9440432432432433
135,1,1,443,0,0.9660972972972973
136,1,0,0,443,10.598194130925508
137,1,1,443,0,0.23833513513513513
138,1,0,0,443,546.8352144469526
139,1,0,80,0,19.268798271239344
140,1,1,0,80,60.325
141,1,0,80,0,17.768738244827723
142,1,1,0,80,57.1375
143,1,0,80,0,13.806674936972268
144,1,1,0,80,60.325
145,1,0,80,0,0.10674134826965392
146,1,1,0,80,60.325
147,1,0,80,0,0.10674134826965392
148,1,0,80,0,0.10164846156923939
149,1,1,0,80,50.7625
150,1,0,80,0,0.0965470331692874
151,1,1,0,80,438.025
152,1,0,80,0,0.09656248749449758
153,1,0,80,0,0.10165252880921895
154,1,1,0,80,53.95
155,1,0,80,0,0.09655089628681178
156,1,0,80,0,3.455580455400376
157,1,0,80,0,0.09655475971349686
158,1,1,0,80,60.325
159,1,0,80,0,0.09655475971349686
160,1,0,80,0,0.08634072177322558
161,1,1,0,80,50.7625
162,1,0,80,0,0.08634072177322558
163,1,1,443,0,0.11254054054054054
164,1,1,443,0,0.785254054054054
165,1,1,443,0,0.11254054054054054
166,1,0,0,443,11.173814898419865
167,1,1,443,0,0.1506162162162162
168,1,0,0,443,16.875846501128667
169,1,0,0,443,11.173814898419865
170,1,1,0,80,60.325
171,1,1,0,80,475.975
172,1,1,0,80,57.1375
173,1,0,80,0,11.868902317019488
174,1,1,0,80,34.975
175,1,0,80,0,12.899555804554003
176,1,1,0,80,34.975
177,1,0,80,0,14.164912561527071
178,1,1,0,80,34.975
179,1,0,80,0,15.312917683780864
180,1,1,0,80,34.975
181,1,0,80,0,15.445576053463524
182,1,1,0,80,34.975
183,1,1,443,0,0.07971891891891891
184,1,1,0,80,47.475
185,1,0,80,0,0.09127095251430171
186,1,1,0,80,60.325
187,1,1,0,80,356.2125
188,1,0,80,0,0.10163219586350362
189,1,0,80,0,0.8518022162659519
190,1,1,0,80,60.325
191,1,0,80,0,0.0965315837900548
192,1,1,0,80,63.5125
193,1,0,80,0,0.10163219586350362
194,1,1,0,80,44.2875
195,1,0,80,0,0.0912271582230397
196,1,1,0,80,60.325
197,1,1,0,80,353.025
198,1,0,80,0,0.10158342996521252
199,1,0,80,0,0.8513934983405974
200,1,1,0,80,60.325
201,1,0,80,0,0.09648526530449038
202,1,1,0,80,60.325
203,1,0,80,0,0.10158342996521252
204,1,1,0,80,50.6625
205,1,0,80,0,0.09632147141143542
206,1,1,0,80,66.7
207,1,1,0,80,510.5875
208,1,0,80,0,0.09648140743702519
209,1,0,80,0,2.581267493002799
210,1,1,0,80,63.5125
211,1,1,0,80,520.0375
212,1,0,80,0,0.09138344662135146
213,1,0,80,0,2.6726309476209518
214,1,1,0,80,60.325
215,1,1,0,80,356.2125
216,1,0,80,0,0.09138344662135146
217,1,1,0,80,60.325
218,1,0,80,0,0.8411835265893642
219,1,1,0,80,41.35
220,1,1,0,80,47.475
221,1,0,80,0,0.08609112709832134
222,1,1,0,80,57.1375
223,1,1,0,80,526.3
224,1,0,80,0,0.09134692246203037
225,1,0,80,0,19.1888689048761
226,1,0,80,0,18.17478017585931
227,1,1,0,80,57.1375
228,1,0,80,0,10.815227817745804
229,1,1,0,80,57.1375
230,1,1,0,80,53.95
231,1,1,0,80,513.7125
232,1,0,80,0,0.09134692246203037
233,1,0,80,0,19.270403677058354
234,1,1,0,80,57.1375
235,1,0,80,0,18.118725019984012
236,1,1,0,80,57.1375
237,1,0,80,0,10.62236211031175
238,1,1,0,80,53.95
239,1,1,0,80,513.7125
240,1,0,80,0,0.09644284572342127
241,1,0,80,0,19.1888689048761
242,1,1,0,80,57.1375
243,1,0,80,0,18.17478017585931
244,1,1,0,80,53.95
245,1,0,80,0,10.820343725019985
246,1,1,0,80,57.1375
247,1,0,80,0,0.09644284572342127
248,1,1,0,80,60.325
249,1,0,80,0,0.10153876898481215
250,1,1,0,80,50.6625
251,1,0,80,0,0.09627912553455098
252,1,1,0,80,60.325
253,1,1,0,80,444.4625
254,1,0,80,0,0.08624755205627273
255,1,0,80,0,3.6422804843931096
256,1,1,0,80,57.1375
257,1,1,0,80,431.725
258,1,0,80,0,0.08624755205627273
259,1,1,0,80,50.6625
260,1,0,80,0,0.0962752777555751
261,1,1,0,80,60.325
262,1,1,0,80,434.9375
263,1,0,80,0,0.0913396211334026
264,1,1,0,80,47.475
265,1,0,80,0,0.09117611797146626
266,1,1,0,80,50.6625
267,1,0,80,0,0.09117247442455242
268,1,1,0,80,50.6625
269,1,0,80,0,0.09116883116883116
270,1,1,0,80,57.1375
271,1,1,0,80,60.325
272,1,1,0,80,60.325
273,1,1,0,80,422.25
274,1,0,80,0,0.09133597090676578
275,1,1,0,80,425.45
276,1,0,80,0,0.09642742966751919
277,1,1,0,80,425.4375
278,1,0,80,0,0.09132867132867133
279,1,0,80,0,18.444126933375966
280,1,1,0,80,57.1375
281,1,0,80,0,18.658147156388633
282,1,1,0,80,57.1375
283,1,0,80,0,25.943207705527357
284,1,1,0,80,60.325
285,1,0,80,0,10.876523720075136
286,1,1,0,80,60.325
287,1,0,80,0,4.558428582847094
288,1,1,0,80,57.1375
289,1,0,80,0,14.72139631538984
290,1,1,0,80,60.325
291,1,0,80,0,4.294465534465535
292,1,1,0,80,57.1375
293,1,0,80,0,2.3280450767263425
294,1,1,0,80,63.5125
295,1,1,0,80,463.3
296,1,0,80,0,2.2412373606170815
297,1,1,0,80,63.5125
298,1,0,80,0,0.09643513707937015
299,1,1,0,80,57.1375
300,1,0,80,0,0.09643513707937015
301,1,0,80,0,0.1066219078447828
302,1,1,0,80,63.5125
303,1,0,80,0,0.10152659553211046
304,1,1,0,80,57.1375
305,1,0,80,0,0.09132867132867133
306,1,1,0,80,57.1375
307,1,0,80,0,0.10152253836317135
308,1,1,0,80,63.5125
309,1,0,80,0,0.09642742966751919
310,1,0,80,0,0.09643899124735222
311,1,1,0,80,63.5125
312,1,0,80,0,0.09643899124735222
313,1,1,0,80,47.475
314,1,0,80,0,0.09625988971469672
315,1,1,0,80,60.325
316,1,1,0,80,674.45
317,1,0,80,0,0.09641972348757293
318,1,0,80,0,1.821885239351075
319,1,1,0,80,60.325
320,1,1,0,80,825.175
321,1,0,80,0,0.09641972348757293
322,1,0,80,0,18.124570446735394
323,1,1,0,80,60.325
324,1,0,80,0,18.557620075121875
325,1,1,0,80,60.325
326,1,0,80,0,3.270978182690002
327,1,1,0,80,60.325
328,1,1,0,80,1026.9375
329,1,0,80,0,0.09641972348757293
330,1,1,0,80,50.6625
331,1,0,80,0,0.10134649192903948
332,1,1,0,80,66.7
333,1,1,0,80,645.7875
334,1,0,80,0,0.09641201853923606
335,1,1,0,80,47.475
336,1,0,80,0,0.09115426105717368
337,1,1,0,80,53.95
338,1,1,0,80,828.2125
339,1,0,80,0,0.10150225738143753
340,1,1,0,80,53.85
341,1,0,80,0,0.10641952622538249
342,1,1,0,80,66.7
343,1,1,0,80,639.4875
344,1,0,80,0,0.10657931530379898
345,1,1,0,80,53.85
346,1,0,80,0,0.10132220180554447
347,1,1,0,80,66.7
348,1,1,0,80,1181.6125
349,1,0,80,0,0.09638891108092994
350,1,1,0,80,47.475
351,1,0,80,0,0.09113241461953266
352,1,1,0,80,57.1375
353,1,1,0,80,633.1125
354,1,0,80,0,0.09129219093269422
355,1,0,80,0,2.9391681316925045
356,1,1,0,80,63.5125
357,1,1,0,80,620.525
358,1,0,80,0,0.09641201853923606
359,1,0,80,0,15.607977469739943
360,1,1,0,80,60.325
361,1,1,0,80,620.5375
362,1,0,80,0,0.10148603842927335
363,1,0,80,0,5.875224703391523
364,1,1,0,80,66.7
365,1,1,0,80,626.8625
366,1,0,80,0,0.10657931530379898
367,1,0,80,0,5.006852325395557
368,1,1,0,80,57.1375
369,1,1,0,80,611.0125
370,1,0,80,0,0.09641201853923606
371,1,0,80,0,2.600087883993129
372,1,1,0,80,633.1625
373,1,0,80,0,17.43051727581386
374,1,1,0,80,53.95
375,1,0,80,0,18.40834831236269
376,1,1,0,80,57.1375
377,1,0,80,0,25.994907130017975
378,1,1,0,80,53.95
379,1,0,80,0,11.168104653485122
380,1,1,0,80,57.1375
381,1,0,80,0,10.971140403435191
382,1,1,0,80,53.95
383,1,1,0,80,623.65
384,1,0,80,0,0.09129219093269422
385,1,0,80,0,19.024052099564503
386,1,1,0,80,53.95
387,1,0,80,0,18.774441647688683
388,1,1,0,80,57.1375
389,1,0,80,0,26.17943185904351
390,1,1,0,80,53.95
391,1,0,80,0,11.19115825642255
392,1,1,0,80,60.325
393,1,0,80,0,23.80322825522394
394,1,1,0,80,57.1375
395,1,1,0,80,629.925
396,1,0,80,0,0.10150225738143753
397,1,0,80,0,0.10148603842927335
398,1,0,80,0,7.8603155582184945
399,1,1,0,80,53.95
400,1,0,80,0,7.739462223820368
401,1,1,0,80,60.325
402,1,0,80,0,7.092398034594336
403,1,1,0,80,63.5125
404,1,0,80,0,10.627417292632252
405,1,1,0,80,60.325
406,1,0,80,0,18.542335970590585
407,1,1,0,80,63.5125
408,1,0,80,0,3.2153760089506913
409,1,1,0,80,60.325
410,1,0,80,0,20.822784304323502
411,1,0,80,0,20.985814752657237
412,1,1,0,80,63.5125
413,1,1,0,80,60.325
414,1,0,80,0,49.59236394150084
415,1,1,0,80,57.1375
416,1,0,80,0,48.32378326540398
417,1,1,0,80,60.325
418,1,0,80,0,3.771337808678974
419,1,1,0,80,60.325
420,1,0,80,0,52.453108766882444
421,1,1,0,80,57.1375
422,1,0,80,0,18.08822002077175
423,1,1,0,80,57.1375
424,1,0,80,0,3.361748022689143
425,1,1,0,80,60.325
426,1,0,80,0,20.378125748981386
427,1,0,80,0,20.93836382519773
428,1,1,0,80,60.325
429,1,0,80,0,20.892526164416395
430,1,0,80,0,20.46980107054406
431,1,1,0,80,60.325
432,1,0,80,0,45.400335543660624
433,1,1,0,80,63.5125
434,1,1,0,80,60.325
435,1,1,0,80,60.325
436,1,1,0,80,982.75
437,1,0,80,0,0.08623032046671461
438,1,1,0,80,636.3
439,1,0,80,0,0.08620276424063274
440,1,1,0,80,903.95
441,1,0,80,0,0.10150225738143753
442,1,0,80,0,18.16461612207398
443,1,1,0,80,63.5125
444,1,0,80,0,18.33268754493888
445,1,1,0,80,63.5125
446,1,0,80,0,2.80540464967644
447,1,1,0,80,63.5125
448,1,0,0,443,9.428893905191874
449,2,1,0,0,3832
450,2,1,0,0,5867
451,2,1,0,0,3268
452,2,1,0,0,6359
453,1,0,0,443,8.851015801354402
454,1,1,443,0,0.10281326730201007
455,1,0,0,443,10.595936794582393
